,lat,long,total_bikes,restaurant_name,distance,rating,location
1153,,,,The Good Neighbour,3104,8.8,238 Annette St
1154,,,,The Library Specialty Coffee,3436,8.9,281 Dundas St W
1155,,,,HotBlack Coffee,3659,9.0,245 Queen St W
1156,,,,Pennies,2195,8.3,127 Strachan Ave
1157,,,,The Keg Steakhouse + Bar,4028,8.8,165 York St
1158,,,,Cafe Landwer,3951,8.7,165 University Ave
1159,,,,Dark Horse Espresso Bar,2994,8.4,215 Spadina Ave
1160,,,,The Keg Steakhouse & Bar,1586,8.9,515 Jarvis St
1161,,,,Eataly,933,8.4,55 Bloor St W
1162,,,,House on Parliament,2415,8.9,454 Parliament St
1163,,,,The Library Specialty Coffee,2630,8.9,281 Dundas St W
1164,,,,HotBlack Coffee,3082,9.0,245 Queen St W
1165,,,,Pai,3353,9.2,18 Duncan St
1166,,,,Hair of the Dog,1898,8.5,425 Church St
1167,,,,Neo Coffee Bar,3481,9.0,161 Frederick St
1168,,,,The Keg Steakhouse + Bar,3161,8.8,165 York St
1169,,,,Tim Hortons,2207,8.5,70 Gerrard St W
1170,,,,Communist's Daughter,610,8.6,1149 Dundas St W
1171,,,,Pai,2166,9.2,18 Duncan St
1172,,,,HotBlack Coffee,2207,9.0,245 Queen St W
1173,,,,Sneaky Dee's,1350,8.6,431 College St
1174,,,,Pennies,365,8.3,127 Strachan Ave
1175,,,,The Library Specialty Coffee,2192,8.9,281 Dundas St W
1176,,,,The Keg Steakhouse + Bar,2557,8.8,165 York St
1177,,,,Cafe Landwer,2434,8.7,165 University Ave
1178,,,,Dark Horse Espresso Bar,1570,8.4,215 Spadina Ave
1179,,,,Chotto Matte,2941,8.8,161 Bay St
1180,,,,Communist's Daughter,459,8.6,1149 Dundas St W
1181,,,,Sneaky Dee's,1735,8.6,431 College St
1182,,,,Pai,3067,9.2,18 Duncan St
1183,,,,HotBlack Coffee,3058,9.0,245 Queen St W
1184,,,,The Library Specialty Coffee,2931,8.9,281 Dundas St W
1185,,,,Pennies,1343,8.3,127 Strachan Ave
1186,,,,The Keg Steakhouse + Bar,3424,8.8,165 York St
1187,,,,Cafe Landwer,3322,8.7,165 University Ave
1188,,,,Cheese Boutique,4089,9.0,45 Ripley Ave
1189,,,,Dark Horse Espresso Bar,2388,8.4,215 Spadina Ave
1190,,,,The Good Neighbour,2235,8.8,238 Annette St
1191,,,,Communist's Daughter,2715,8.6,1149 Dundas St W
1192,,,,Sneaky Dee's,3177,8.6,431 College St
1193,,,,Pai,4943,9.2,18 Duncan St
1194,,,,The Library Specialty Coffee,4497,8.9,281 Dundas St W
1195,,,,HotBlack Coffee,4824,9.0,245 Queen St W
1196,,,,The Keg Steakhouse & Bar,5276,8.9,515 Jarvis St
1197,,,,The Keg Steakhouse + Bar,5180,8.8,165 York St
1198,,,,Cafe Landwer,5139,8.7,165 University Ave
1199,,,,Pennies,3689,8.3,127 Strachan Ave
1200,,,,House on Parliament,652,8.9,454 Parliament St
1201,,,,Neo Coffee Bar,1235,9.0,161 Frederick St
1202,,,,Boxcar Social,1159,8.9,4 Boulton Ave
1203,,,,The Keg Steakhouse & Bar,1550,8.9,515 Jarvis St
1204,,,,Te Aro,1829,8.9,983 Queen St E
1205,,,,Sukho Thai,1683,8.7,52 Wellington St E
1206,,,,Pai,2585,9.2,18 Duncan St
1207,,,,The Keg Steakhouse + Bar,1850,8.7,26 the Esplanade
1208,,,,Cluny Bistro,1106,8.5,35 Tank House Lane
1209,,,,HotBlack Coffee,2459,9.0,245 Queen St W
1210,,,,Neo Coffee Bar,288,9.0,161 Frederick St
1211,,,,Sukho Thai,602,8.7,52 Wellington St E
1212,,,,The Keg Steakhouse + Bar,656,8.7,26 the Esplanade
1213,,,,Chotto Matte,973,8.8,161 Bay St
1214,,,,Pai,1732,9.2,18 Duncan St
1215,,,,Walrus Pub & Beer Hall,1011,8.7,187 Bay St
1216,,,,HotBlack Coffee,1747,9.0,245 Queen St W
1217,,,,The Keg Steakhouse + Bar,1378,8.8,165 York St
1218,,,,House on Parliament,1667,8.9,454 Parliament St
1219,,,,Cafe Landwer,1472,8.7,165 University Ave
1220,,,,Pai,127,9.2,18 Duncan St
1221,,,,HotBlack Coffee,202,9.0,245 Queen St W
1222,,,,The Library Specialty Coffee,640,8.9,281 Dundas St W
1223,,,,The Keg Steakhouse + Bar,473,8.8,165 York St
1224,,,,Cafe Landwer,350,8.7,165 University Ave
1225,,,,Chotto Matte,914,8.8,161 Bay St
1226,,,,Walrus Pub & Beer Hall,834,8.7,187 Bay St
1227,,,,Neo Coffee Bar,1660,9.0,161 Frederick St
1228,,,,Cactus Club Cafe,654,8.5,77 Adelaide St W
1229,,,,Sukho Thai,1220,8.7,52 Wellington St E
1230,,,,Boxcar Social,266,8.9,4 Boulton Ave
1231,,,,Te Aro,426,8.9,983 Queen St E
1232,,,,House on Parliament,1966,8.9,454 Parliament St
1233,,,,Neo Coffee Bar,2324,9.0,161 Frederick St
1234,,,,Cluny Bistro,1585,8.5,35 Tank House Lane
1235,,,,The Keg Steakhouse & Bar,2860,8.9,515 Jarvis St
1236,,,,Sukho Thai,2815,8.7,52 Wellington St E
1237,,,,The Keg Steakhouse + Bar,2929,8.7,26 the Esplanade
1238,,,,Pai,3867,9.2,18 Duncan St
1239,,,,Chotto Matte,3221,8.8,161 Bay St
1240,,,,Neo Coffee Bar,872,9.0,161 Frederick St
1241,,,,House on Parliament,985,8.9,454 Parliament St
1242,,,,Boxcar Social,1234,8.9,4 Boulton Ave
1243,,,,Sukho Thai,1355,8.7,52 Wellington St E
1244,,,,Cluny Bistro,679,8.5,35 Tank House Lane
1245,,,,The Keg Steakhouse + Bar,1499,8.7,26 the Esplanade
1246,,,,The Keg Steakhouse & Bar,1802,8.9,515 Jarvis St
1247,,,,Te Aro,1924,8.9,983 Queen St E
1248,,,,Chotto Matte,1761,8.8,161 Bay St
1249,,,,Pai,2368,9.2,18 Duncan St
1250,,,,Boxcar Social,1033,8.9,4 Boulton Ave
1251,,,,Neo Coffee Bar,1202,9.0,161 Frederick St
1252,,,,Cluny Bistro,328,8.5,35 Tank House Lane
1253,,,,House on Parliament,1665,8.9,454 Parliament St
1254,,,,Te Aro,1632,8.9,983 Queen St E
1255,,,,Sukho Thai,1667,8.7,52 Wellington St E
1256,,,,The Keg Steakhouse + Bar,1744,8.7,26 the Esplanade
1257,,,,Chotto Matte,2057,8.8,161 Bay St
1258,,,,Pai,2785,9.2,18 Duncan St
1259,,,,Walrus Pub & Beer Hall,2085,8.7,187 Bay St
1260,,,,Neo Coffee Bar,1000,9.0,161 Frederick St
1261,,,,Cluny Bistro,87,8.5,35 Tank House Lane
1262,,,,Boxcar Social,1320,8.9,4 Boulton Ave
1263,,,,House on Parliament,1729,8.9,454 Parliament St
1264,,,,Sukho Thai,1438,8.7,52 Wellington St E
1265,,,,The Keg Steakhouse + Bar,1495,8.7,26 the Esplanade
1266,,,,Te Aro,1916,8.9,983 Queen St E
1267,,,,Chotto Matte,1814,8.8,161 Bay St
1268,,,,Pai,2566,9.2,18 Duncan St
1269,,,,Walrus Pub & Beer Hall,1852,8.7,187 Bay St
1270,,,,Neo Coffee Bar,900,9.0,161 Frederick St
1271,,,,Boxcar Social,1212,8.9,4 Boulton Ave
1272,,,,Cluny Bistro,239,8.5,35 Tank House Lane
1273,,,,House on Parliament,1435,8.9,454 Parliament St
1274,,,,Sukho Thai,1380,8.7,52 Wellington St E
1275,,,,The Keg Steakhouse + Bar,1474,8.7,26 the Esplanade
1276,,,,Te Aro,1862,8.9,983 Queen St E
1277,,,,Chotto Matte,1778,8.8,161 Bay St
1278,,,,Pai,2484,9.2,18 Duncan St
1279,,,,Walrus Pub & Beer Hall,1797,8.7,187 Bay St
1280,,,,Pai,573,9.2,18 Duncan St
1281,,,,HotBlack Coffee,565,9.0,245 Queen St W
1282,,,,The Library Specialty Coffee,692,8.9,281 Dundas St W
1283,,,,The Keg Steakhouse + Bar,921,8.8,165 York St
1284,,,,Cafe Landwer,816,8.7,165 University Ave
1285,,,,Dark Horse Espresso Bar,199,8.4,215 Spadina Ave
1286,,,,Chotto Matte,1377,8.8,161 Bay St
1287,,,,Walrus Pub & Beer Hall,1300,8.7,187 Bay St
1288,,,,Neo Coffee Bar,2117,9.0,161 Frederick St
1289,,,,Sneaky Dee's,1249,8.6,431 College St
1290,,,,Chotto Matte,402,8.8,161 Bay St
1291,,,,The Keg Steakhouse + Bar,328,8.7,26 the Esplanade
1292,,,,Neo Coffee Bar,913,9.0,161 Frederick St
1293,,,,Pai,1153,9.2,18 Duncan St
1294,,,,Sukho Thai,526,8.7,52 Wellington St E
1295,,,,Walrus Pub & Beer Hall,516,8.7,187 Bay St
1296,,,,HotBlack Coffee,1291,9.0,245 Queen St W
1297,,,,The Keg Steakhouse + Bar,980,8.8,165 York St
1298,,,,Cafe Landwer,971,8.7,165 University Ave
1299,,,,BeaverTails,586,8.5,145 Queen's Quay W
1300,,,,The Library Specialty Coffee,1014,8.9,281 Dundas St W
1301,,,,HotBlack Coffee,1492,9.0,245 Queen St W
1302,,,,Pai,1737,9.2,18 Duncan St
1303,,,,Sneaky Dee's,1003,8.6,431 College St
1304,,,,The Keg Steakhouse & Bar,1646,8.9,515 Jarvis St
1305,,,,The Keg Steakhouse + Bar,1734,8.8,165 York St
1306,,,,Cafe Landwer,1784,8.7,165 University Ave
1307,,,,Tim Hortons,1086,8.5,70 Gerrard St W
1308,,,,House on Parliament,2408,8.9,454 Parliament St
1309,,,,Neo Coffee Bar,2615,9.0,161 Frederick St
1310,,,,House on Parliament,482,8.9,454 Parliament St
1311,,,,Neo Coffee Bar,1025,9.0,161 Frederick St
1312,,,,The Keg Steakhouse & Bar,1285,8.9,515 Jarvis St
1313,,,,Sukho Thai,1419,8.7,52 Wellington St E
1314,,,,Pai,2245,9.2,18 Duncan St
1315,,,,HotBlack Coffee,2106,9.0,245 Queen St W
1316,,,,The Keg Steakhouse + Bar,1602,8.7,26 the Esplanade
1317,,,,Chotto Matte,1792,8.8,161 Bay St
1318,,,,The Keg Steakhouse + Bar,1818,8.8,165 York St
1319,,,,The Library Specialty Coffee,2100,8.9,281 Dundas St W
1320,,,,Neo Coffee Bar,587,9.0,161 Frederick St
1321,,,,House on Parliament,1366,8.9,454 Parliament St
1322,,,,Sukho Thai,1068,8.7,52 Wellington St E
1323,,,,Boxcar Social,1498,8.9,4 Boulton Ave
1324,,,,Cluny Bistro,387,8.5,35 Tank House Lane
1325,,,,The Keg Steakhouse + Bar,1171,8.7,26 the Esplanade
1326,,,,Chotto Matte,1470,8.8,161 Bay St
1327,,,,Pai,2170,9.2,18 Duncan St
1328,,,,Walrus Pub & Beer Hall,1486,8.7,187 Bay St
1329,,,,HotBlack Coffee,2136,9.0,245 Queen St W
1330,,,,The Keg Steakhouse & Bar,1267,8.9,515 Jarvis St
1331,,,,The Library Specialty Coffee,1579,8.9,281 Dundas St W
1332,,,,Eataly,440,8.4,55 Bloor St W
1333,,,,HotBlack Coffee,2053,9.0,245 Queen St W
1334,,,,Pai,2321,9.2,18 Duncan St
1335,,,,House on Parliament,2160,8.9,454 Parliament St
1336,,,,The Keg Steakhouse + Bar,2198,8.8,165 York St
1337,,,,Tim Hortons,1305,8.5,70 Gerrard St W
1338,,,,Sneaky Dee's,1727,8.6,431 College St
1339,,,,Hair of the Dog,1303,8.5,425 Church St
1340,,,,Pai,1335,9.2,18 Duncan St
1341,,,,HotBlack Coffee,1542,9.0,245 Queen St W
1342,,,,The Library Specialty Coffee,1850,8.9,281 Dundas St W
1343,,,,The Keg Steakhouse + Bar,1751,8.8,165 York St
1344,,,,Cafe Landwer,1583,8.7,165 University Ave
1345,,,,Chotto Matte,1880,8.8,161 Bay St
1346,,,,Walrus Pub & Beer Hall,1874,8.7,187 Bay St
1347,,,,Neo Coffee Bar,2775,9.0,161 Frederick St
1348,,,,The Keg Steakhouse + Bar,2184,8.7,26 the Esplanade
1349,,,,Sukho Thai,2284,8.7,52 Wellington St E
1350,,,,Communist's Daughter,768,8.6,1149 Dundas St W
1351,,,,Pai,3205,9.2,18 Duncan St
1352,,,,Sneaky Dee's,2106,8.6,431 College St
1353,,,,HotBlack Coffee,3238,9.0,245 Queen St W
1354,,,,The Library Specialty Coffee,3182,8.9,281 Dundas St W
1355,,,,Pennies,1297,8.3,127 Strachan Ave
1356,,,,Cheese Boutique,3848,9.0,45 Ripley Ave
1357,,,,The Keg Steakhouse + Bar,3592,8.8,165 York St
1358,,,,Cafe Landwer,3472,8.7,165 University Ave
1359,,,,Dark Horse Espresso Bar,2587,8.4,215 Spadina Ave
1360,,,,Sneaky Dee's,141,8.6,431 College St
1361,,,,The Library Specialty Coffee,1484,8.9,281 Dundas St W
1362,,,,Pai,1903,9.2,18 Duncan St
1363,,,,HotBlack Coffee,1778,9.0,245 Queen St W
1364,,,,Communist's Daughter,1228,8.6,1149 Dundas St W
1365,,,,The Keg Steakhouse + Bar,2137,8.8,165 York St
1366,,,,Cafe Landwer,2093,8.7,165 University Ave
1367,,,,Dark Horse Espresso Bar,1171,8.4,215 Spadina Ave
1368,,,,The Keg Steakhouse & Bar,2735,8.9,515 Jarvis St
1369,,,,Chotto Matte,2680,8.8,161 Bay St
1370,,,,Burdock,2101,9.1,1184 Bloor St W
1371,,,,Communist's Daughter,1340,8.6,1149 Dundas St W
1372,,,,Cheese Boutique,3422,9.0,45 Ripley Ave
1373,,,,Pai,3643,9.2,18 Duncan St
1374,,,,Sneaky Dee's,2671,8.6,431 College St
1375,,,,HotBlack Coffee,3704,9.0,245 Queen St W
1376,,,,Pennies,1676,8.3,127 Strachan Ave
1377,,,,The Library Specialty Coffee,3691,8.9,281 Dundas St W
1378,,,,The Good Neighbour,3900,8.8,238 Annette St
1379,,,,The Keg Steakhouse + Bar,4046,8.8,165 York St
1380,,,,Communist's Daughter,876,8.6,1149 Dundas St W
1381,,,,Burdock,2002,9.1,1184 Bloor St W
1382,,,,Pai,3176,9.2,18 Duncan St
1383,,,,Sneaky Dee's,2190,8.6,431 College St
1384,,,,HotBlack Coffee,3226,9.0,245 Queen St W
1385,,,,Pennies,1227,8.3,127 Strachan Ave
1386,,,,The Library Specialty Coffee,3202,8.9,281 Dundas St W
1387,,,,Cheese Boutique,3874,9.0,45 Ripley Ave
1388,,,,The Keg Steakhouse + Bar,3573,8.8,165 York St
1389,,,,Cafe Landwer,3446,8.7,165 University Ave
1390,,,,Sneaky Dee's,800,8.6,431 College St
1391,,,,Communist's Daughter,1300,8.6,1149 Dundas St W
1392,,,,The Library Specialty Coffee,2098,8.9,281 Dundas St W
1393,,,,Pai,2581,9.2,18 Duncan St
1394,,,,HotBlack Coffee,2439,9.0,245 Queen St W
1395,,,,The Keg Steakhouse + Bar,2788,8.8,165 York St
1396,,,,The Keg Steakhouse & Bar,3083,8.9,515 Jarvis St
1397,,,,Cafe Landwer,2757,8.7,165 University Ave
1398,,,,Dark Horse Espresso Bar,1855,8.4,215 Spadina Ave
1399,,,,Chotto Matte,3344,8.8,161 Bay St
1400,,,,Sneaky Dee's,624,8.6,431 College St
1401,,,,The Library Specialty Coffee,1604,8.9,281 Dundas St W
1402,,,,Pai,2202,9.2,18 Duncan St
1403,,,,HotBlack Coffee,2013,9.0,245 Queen St W
1404,,,,Communist's Daughter,1751,8.6,1149 Dundas St W
1405,,,,The Keg Steakhouse + Bar,2331,8.8,165 York St
1406,,,,The Keg Steakhouse & Bar,2437,8.9,515 Jarvis St
1407,,,,Cafe Landwer,2332,8.7,165 University Ave
1408,,,,Dark Horse Espresso Bar,1540,8.4,215 Spadina Ave
1409,,,,Tim Hortons,1869,8.5,70 Gerrard St W
1410,,,,Communist's Daughter,1088,8.6,1149 Dundas St W
1411,,,,Sneaky Dee's,1287,8.6,431 College St
1412,,,,Pai,3030,9.2,18 Duncan St
1413,,,,The Library Specialty Coffee,2630,8.9,281 Dundas St W
1414,,,,HotBlack Coffee,2923,9.0,245 Queen St W
1415,,,,The Keg Steakhouse + Bar,3284,8.8,165 York St
1416,,,,Cafe Landwer,3233,8.7,165 University Ave
1417,,,,Dark Horse Espresso Bar,2291,8.4,215 Spadina Ave
1418,,,,The Keg Steakhouse & Bar,3692,8.9,515 Jarvis St
1419,,,,Pennies,1955,8.3,127 Strachan Ave
1420,,,,Sneaky Dee's,420,8.6,431 College St
1421,,,,The Library Specialty Coffee,1573,8.9,281 Dundas St W
1422,,,,Pai,2113,9.2,18 Duncan St
1423,,,,HotBlack Coffee,1946,9.0,245 Queen St W
1424,,,,Communist's Daughter,1529,8.6,1149 Dundas St W
1425,,,,The Keg Steakhouse + Bar,2282,8.8,165 York St
1426,,,,The Keg Steakhouse & Bar,2570,8.9,515 Jarvis St
1427,,,,Cafe Landwer,2266,8.7,165 University Ave
1428,,,,Dark Horse Espresso Bar,1417,8.4,215 Spadina Ave
1429,,,,Chotto Matte,2849,8.8,161 Bay St
1430,,,,Te Aro,3390,8.9,983 Queen St E
1431,,,,House on Parliament,4482,8.9,454 Parliament St
1432,,,,The Keg Steakhouse & Bar,4945,8.9,515 Jarvis St
1433,,,,Neo Coffee Bar,5615,9.0,161 Frederick St
1434,,,,Pai,6891,9.2,18 Duncan St
1435,,,,HotBlack Coffee,6713,9.0,245 Queen St W
1436,,,,The Library Specialty Coffee,6563,8.9,281 Dundas St W
1437,,,,Sukho Thai,6073,8.7,52 Wellington St E
1438,,,,Chipotle Mexican Grill,5159,8.5,1072 Don Mills Rd
1439,,,,Cluny Bistro,5116,8.5,35 Tank House Lane
1440,,,,Te Aro,3590,8.9,983 Queen St E
1441,,,,Boxcar Social,4165,8.9,4 Boulton Ave
1442,,,,House on Parliament,5240,8.9,454 Parliament St
1443,,,,Neo Coffee Bar,6163,9.0,161 Frederick St
1444,,,,The Keg Steakhouse & Bar,5845,8.9,515 Jarvis St
1445,,,,Pai,7583,9.2,18 Duncan St
1446,,,,Cluny Bistro,5511,8.5,35 Tank House Lane
1447,,,,Sukho Thai,6647,8.7,52 Wellington St E
1448,,,,HotBlack Coffee,7438,9.0,245 Queen St W
1449,,,,The Keg Steakhouse + Bar,6788,8.7,26 the Esplanade
1450,,,,Te Aro,4284,8.9,983 Queen St E
1451,,,,Boxcar Social,4900,8.9,4 Boulton Ave
1452,,,,House on Parliament,6071,8.9,454 Parliament St
1453,,,,Neo Coffee Bar,6932,9.0,161 Frederick St
1454,,,,The Keg Steakhouse & Bar,6699,8.9,515 Jarvis St
1455,,,,Ital Vital Rastarant West Indian Vegan,3254,8.0,741 Pharmacy Ave
1456,,,,Pai,8386,9.2,18 Duncan St
1457,,,,Chipotle Mexican Grill,6273,8.5,1072 Don Mills Rd
1458,,,,Cluny Bistro,6235,8.5,35 Tank House Lane
1459,,,,Sukho Thai,7420,8.7,52 Wellington St E
1460,,,,The Good Neighbour,781,8.8,238 Annette St
1461,,,,Communist's Daughter,3628,8.6,1149 Dundas St W
1462,,,,Sneaky Dee's,4613,8.6,431 College St
1463,,,,Pai,6212,9.2,18 Duncan St
1464,,,,HotBlack Coffee,6165,9.0,245 Queen St W
1465,,,,The Library Specialty Coffee,5947,8.9,281 Dundas St W
1466,,,,The Keg Steakhouse + Bar,6535,8.8,165 York St
1467,,,,Pennies,4498,8.3,127 Strachan Ave
1468,,,,Cafe Landwer,6452,8.7,165 University Ave
1469,,,,The Keg Steakhouse & Bar,7033,8.9,515 Jarvis St
1470,,,,The Good Neighbour,1205,8.8,238 Annette St
1471,,,,Communist's Daughter,3591,8.6,1149 Dundas St W
1472,,,,Sneaky Dee's,4684,8.6,431 College St
1473,,,,Pai,6199,9.2,18 Duncan St
1474,,,,HotBlack Coffee,6176,9.0,245 Queen St W
1475,,,,The Library Specialty Coffee,5995,8.9,281 Dundas St W
1476,,,,Pennies,4398,8.3,127 Strachan Ave
1477,,,,The Keg Steakhouse + Bar,6544,8.8,165 York St
1478,,,,Cafe Landwer,6450,8.7,165 University Ave
1479,,,,Chotto Matte,6998,8.8,161 Bay St
1480,,,,House on Parliament,1680,8.9,454 Parliament St
1481,,,,The Keg Steakhouse & Bar,1964,8.9,515 Jarvis St
1482,,,,Te Aro,2382,8.9,983 Queen St E
1483,,,,Neo Coffee Bar,3067,9.0,161 Frederick St
1484,,,,Pai,4049,9.2,18 Duncan St
1485,,,,Hair of the Dog,2329,8.5,425 Church St
1486,,,,The Library Specialty Coffee,3628,8.9,281 Dundas St W
1487,,,,HotBlack Coffee,3839,9.0,245 Queen St W
1488,,,,Sukho Thai,3439,8.7,52 Wellington St E
1489,,,,The Keg Steakhouse + Bar,3654,8.8,165 York St
1490,,,,The Keg Steakhouse & Bar,467,8.9,515 Jarvis St
1491,,,,House on Parliament,974,8.9,454 Parliament St
1492,,,,Hair of the Dog,22,8.5,425 Church St
1493,,,,The Library Specialty Coffee,1277,8.9,281 Dundas St W
1494,,,,HotBlack Coffee,1542,9.0,245 Queen St W
1495,,,,Neo Coffee Bar,1585,9.0,161 Frederick St
1496,,,,Pai,1785,9.2,18 Duncan St
1497,,,,The Keg Steakhouse + Bar,1453,8.8,165 York St
1498,,,,Tim Hortons,622,8.5,70 Gerrard St W
1499,,,,Sukho Thai,1638,8.7,52 Wellington St E
1500,,,,The Library Specialty Coffee,777,8.9,281 Dundas St W
1501,,,,HotBlack Coffee,1038,9.0,245 Queen St W
1502,,,,Pai,1289,9.2,18 Duncan St
1503,,,,The Keg Steakhouse & Bar,964,8.9,515 Jarvis St
1504,,,,The Keg Steakhouse + Bar,995,8.8,165 York St
1505,,,,Tim Hortons,135,8.5,70 Gerrard St W
1506,,,,Neo Coffee Bar,1466,9.0,161 Frederick St
1507,,,,House on Parliament,1363,8.9,454 Parliament St
1508,,,,Cafe Landwer,1141,8.7,165 University Ave
1509,,,,Chotto Matte,1436,8.8,161 Bay St
1510,,,,Te Aro,2748,8.9,983 Queen St E
1511,,,,Boxcar Social,3256,8.9,4 Boulton Ave
1512,,,,House on Parliament,4222,8.9,454 Parliament St
1513,,,,Neo Coffee Bar,5199,9.0,161 Frederick St
1514,,,,The Keg Steakhouse & Bar,4816,8.9,515 Jarvis St
1515,,,,Pai,6583,9.2,18 Duncan St
1516,,,,Cluny Bistro,4599,8.5,35 Tank House Lane
1517,,,,Sukho Thai,5677,8.7,52 Wellington St E
1518,,,,HotBlack Coffee,6430,9.0,245 Queen St W
1519,,,,The Library Specialty Coffee,6339,8.9,281 Dundas St W
1520,,,,Chotto Matte,481,8.8,161 Bay St
1521,,,,Pai,1160,9.2,18 Duncan St
1522,,,,The Keg Steakhouse + Bar,475,8.7,26 the Esplanade
1523,,,,Neo Coffee Bar,1062,9.0,161 Frederick St
1524,,,,Walrus Pub & Beer Hall,597,8.7,187 Bay St
1525,,,,Sukho Thai,671,8.7,52 Wellington St E
1526,,,,HotBlack Coffee,1325,9.0,245 Queen St W
1527,,,,The Keg Steakhouse + Bar,1041,8.8,165 York St
1528,,,,Cafe Landwer,1008,8.7,165 University Ave
1529,,,,BeaverTails,442,8.5,145 Queen's Quay W
1530,,,,The Good Neighbour,2143,8.8,238 Annette St
1531,,,,Communist's Daughter,2242,8.6,1149 Dundas St W
1532,,,,Sneaky Dee's,3345,8.6,431 College St
1533,,,,Pai,4848,9.2,18 Duncan St
1534,,,,HotBlack Coffee,4822,9.0,245 Queen St W
1535,,,,The Library Specialty Coffee,4646,8.9,281 Dundas St W
1536,,,,Pennies,3084,8.3,127 Strachan Ave
1537,,,,The Keg Steakhouse + Bar,5191,8.8,165 York St
1538,,,,Cafe Landwer,5097,8.7,165 University Ave
1539,,,,Dark Horse Espresso Bar,4150,8.4,215 Spadina Ave
1540,,,,The Keg Steakhouse & Bar,751,8.9,515 Jarvis St
1541,,,,Eataly,177,8.4,55 Bloor St W
1542,,,,House on Parliament,1657,8.9,454 Parliament St
1543,,,,The Library Specialty Coffee,1764,8.9,281 Dundas St W
1544,,,,HotBlack Coffee,2185,9.0,245 Queen St W
1545,,,,Pai,2455,9.2,18 Duncan St
1546,,,,Hair of the Dog,966,8.5,425 Church St
1547,,,,Neo Coffee Bar,2551,9.0,161 Frederick St
1548,,,,The Keg Steakhouse + Bar,2229,8.8,165 York St
1549,,,,Tim Hortons,1271,8.5,70 Gerrard St W
1550,,,,Communist's Daughter,1805,8.6,1149 Dundas St W
1551,,,,Burdock,3047,9.1,1184 Bloor St W
1552,,,,Pai,3388,9.2,18 Duncan St
1553,,,,HotBlack Coffee,3518,9.0,245 Queen St W
1554,,,,Pennies,1533,8.3,127 Strachan Ave
1555,,,,The Library Specialty Coffee,3638,8.9,281 Dundas St W
1556,,,,Cheese Boutique,4025,9.0,45 Ripley Ave
1557,,,,Sneaky Dee's,2938,8.6,431 College St
1558,,,,The Keg Steakhouse + Bar,3813,8.8,165 York St
1559,,,,Cafe Landwer,3659,8.7,165 University Ave
1560,,,,Pai,3220,9.2,18 Duncan St
1561,,,,Communist's Daughter,2123,8.6,1149 Dundas St W
1562,,,,Burdock,3536,9.1,1184 Bloor St W
1563,,,,HotBlack Coffee,3387,9.0,245 Queen St W
1564,,,,Pennies,1584,8.3,127 Strachan Ave
1565,,,,The Library Specialty Coffee,3578,8.9,281 Dundas St W
1566,,,,Forget Me Not Cafe,2333,8.4,506 Adelaide St W
1567,,,,The Keg Steakhouse + Bar,3645,8.8,165 York St
1568,,,,Sneaky Dee's,3082,8.6,431 College St
1569,,,,Cafe Landwer,3482,8.7,165 University Ave
1570,,,,Communist's Daughter,1459,8.6,1149 Dundas St W
1571,,,,Sneaky Dee's,1428,8.6,431 College St
1572,,,,The Library Specialty Coffee,2736,8.9,281 Dundas St W
1573,,,,Pai,3208,9.2,18 Duncan St
1574,,,,HotBlack Coffee,3074,9.0,245 Queen St W
1575,,,,The Keg Steakhouse + Bar,3425,8.8,165 York St
1576,,,,The Keg Steakhouse & Bar,3633,8.9,515 Jarvis St
1577,,,,Cafe Landwer,3391,8.7,165 University Ave
1578,,,,Dark Horse Espresso Bar,2475,8.4,215 Spadina Ave
1579,,,,The Good Neighbour,3849,8.8,238 Annette St
1580,,,,Communist's Daughter,900,8.6,1149 Dundas St W
1581,,,,Sneaky Dee's,1408,8.6,431 College St
1582,,,,Pai,3088,9.2,18 Duncan St
1583,,,,The Library Specialty Coffee,2748,8.9,281 Dundas St W
1584,,,,HotBlack Coffee,3004,9.0,245 Queen St W
1585,,,,The Keg Steakhouse + Bar,3370,8.8,165 York St
1586,,,,Cafe Landwer,3307,8.7,165 University Ave
1587,,,,Pennies,1830,8.3,127 Strachan Ave
1588,,,,Dark Horse Espresso Bar,2352,8.4,215 Spadina Ave
1589,,,,The Good Neighbour,3756,8.8,238 Annette St
1590,,,,The Library Specialty Coffee,3758,8.9,281 Dundas St W
1591,,,,The Keg Steakhouse & Bar,3632,8.9,515 Jarvis St
1592,,,,Sneaky Dee's,2955,8.6,431 College St
1593,,,,Pai,4460,9.2,18 Duncan St
1594,,,,HotBlack Coffee,4229,9.0,245 Queen St W
1595,,,,Eataly,2736,8.4,55 Bloor St W
1596,,,,Communist's Daughter,3603,8.6,1149 Dundas St W
1597,,,,House on Parliament,4538,8.9,454 Parliament St
1598,,,,The Keg Steakhouse + Bar,4481,8.8,165 York St
1599,,,,The Good Neighbour,4727,8.8,238 Annette St
1600,,,,The Keg Steakhouse & Bar,3733,8.9,515 Jarvis St
1601,,,,The Library Specialty Coffee,3912,8.9,281 Dundas St W
1602,,,,Sneaky Dee's,3127,8.6,431 College St
1603,,,,Pai,4618,9.2,18 Duncan St
1604,,,,HotBlack Coffee,4385,9.0,245 Queen St W
1605,,,,Eataly,2843,8.4,55 Bloor St W
1606,,,,Communist's Daughter,3775,8.6,1149 Dundas St W
1607,,,,House on Parliament,4635,8.9,454 Parliament St
